ID,CODE_Origin,CODE_Destination,Palets
31,Madrid,Bilbao,1
32,Madrid,Bilbao,1
33,Madrid,Bilbao,1
34,Madrid,Bilbao,1
35,Madrid,Bilbao,1
36,Madrid,Bilbao,1
37,Madrid,Bilbao,1
38,Madrid,Bilbao,1
39,Madrid,Bilbao,1
40,Madrid,Bilbao,1
41,Madrid,Bilbao,1
42,Madrid,Bilbao,1
43,Madrid,Bilbao,1
44,Madrid,Bilbao,1
45,Madrid,Bilbao,1
46,Madrid,Bilbao,1
47,Madrid,Bilbao,1
48,Madrid,Bilbao,1
49,Madrid,Bilbao,1
50,Madrid,Bilbao,1
51,Madrid,Bilbao,1
52,Madrid,Bilbao,1
53,Madrid,Bilbao,1
54,Madrid,Bilbao,1
55,Madrid,Bilbao,1
56,Madrid,Bilbao,1
57,Madrid,Bilbao,1
58,Madrid,Bilbao,1
59,Madrid,Bilbao,1
60,Madrid,Bilbao,1
61,Madrid,Bilbao,1
62,Madrid,Bilbao,1
63,Madrid,Bilbao,1
64,Madrid,Bilbao,1
65,Madrid,Bilbao,1
66,Madrid,Bilbao,1
67,Madrid,Bilbao,1
68,Madrid,Bilbao,1
69,Madrid,Bilbao,1
70,Madrid,Bilbao,1
71,Madrid,Bilbao,1
72,Madrid,Bilbao,1
73,Madrid,Bilbao,1
74,Madrid,Bilbao,1
75,Madrid,Bilbao,1
76,Madrid,Bilbao,1
77,Madrid,Bilbao,1
78,Madrid,Bilbao,1
79,Madrid,Bilbao,1
80,Madrid,Bilbao,1
81,Madrid,Bilbao,1
82,Madrid,Bilbao,1
83,Madrid,Bilbao,1
84,Madrid,Bilbao,1
85,Madrid,Bilbao,1
86,Madrid,Bilbao,1
87,Madrid,Bilbao,1
88,Madrid,Bilbao,1
89,Madrid,Bilbao,1
90,Madrid,Bilbao,1
91,Madrid,Bilbao,1
92,Madrid,Bilbao,1
93,Madrid,Bilbao,1
94,Madrid,Bilbao,1
95,Madrid,Bilbao,1
96,Madrid,Bilbao,1
97,Madrid,Bilbao,1
98,Madrid,Bilbao,1
99,Madrid,Bilbao,1
100,Madrid,Bilbao,1
