Unnamed: 0,Unnamed: 1,COLUM NAME,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,COLUM NAME.1,COLUM NAME.2,COLUM NAME.3,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
,873,0,873_ES_PT_Material,DE,ES,BRAUNSCHWEIG,SANT JUST DESVERN,Straße,Straße,LKM,Konso CE 0,10.50842,52.3017,10.50842,52.3017,2.07118,41.38307,9.193918912,51.71584759,1371.713455,111.3580801
,873,2,873_ES_PT_Material,DE,ES,BRAUNSCHWEIG,SANT JUST DESVERN,Straße,Schiene,Bahn,Konso SW 2,10.50842,52.3017,9.193918912,51.71584759,2.07118,41.38307,1.710734544,41.34188959,1371.713455,23.71544117
,873,1,873_ES_PT_Material,DE,ES,BRAUNSCHWEIG,SANT JUST DESVERN,Straße,Straße,LKM,SANT JUST DESVERN,10.50842,52.3017,1.710734544,41.34188959,2.07118,41.38307,2.07118,41.38307,1371.713455,30.50425697
,874,0,874_ES_PT_Material,DE,ES,BRAUNSCHWEIG,SANTA MARGARIDA I ELS MONJOS,Straße,Straße,LKM,Konso CE 0,10.50842,52.3017,10.50842,52.3017,1.65988,41.31475,9.193918912,51.71584759,1393.31791,111.3580801
,874,2,874_ES_PT_Material,DE,ES,BRAUNSCHWEIG,SANTA MARGARIDA I ELS MONJOS,Straße,Schiene,Bahn,Konso SW 2,10.50842,52.3017,9.193918912,51.71584759,1.65988,41.31475,1.710734544,41.34188959,1393.31791,7.272862569
,874,1,874_ES_PT_Material,DE,ES,BRAUNSCHWEIG,SANTA MARGARIDA I ELS MONJOS,Straße,Straße,LKM,SANTA MARGARIDA I ELS MONJOS,10.50842,52.3017,1.710734544,41.34188959,1.65988,41.31475,1.65988,41.31475,1393.31791,5.217151174
,875,0,875_ES_PT_Material,DE,ES,BRAUNSCHWEIG,SANTA OLIVIA,Straße,Straße,LKM,Konso CE 0,10.50842,52.3017,10.50842,52.3017,1.54972,41.25156,9.193918912,51.71584759,1403.659529,111.3580801
,875,2,875_ES_PT_Material,DE,ES,BRAUNSCHWEIG,SANTA OLIVIA,Straße,Schiene,Bahn,Konso SW 2,10.50842,52.3017,9.193918912,51.71584759,1.54972,41.25156,1.710734544,41.34188959,1403.659529,0.035606723
,875,1,875_ES_PT_Material,DE,ES,BRAUNSCHWEIG,SANTA OLIVIA,Straße,Straße,LKM,SANTA OLIVIA,10.50842,52.3017,1.710734544,41.34188959,1.54972,41.25156,1.54972,41.25156,1403.659529,16.81102393
,877,0,877_ES_PT_Material,DE,ES,BRAUNSCHWEIG,SORIA,Straße,Straße,LKM,Konso CE 0,10.50842,52.3017,10.50842,52.3017,-2.47773,41.76885,9.193918912,51.71584759,1526.979397,111.3580801
,877,2,877_ES_PT_Material,DE,ES,BRAUNSCHWEIG,SORIA,Straße,Schiene,Bahn,Konso SW 2,10.50842,52.3017,9.193918912,51.71584759,-2.47773,41.76885,1.710734544,41.34188959,1526.979397,0.008333488
,877,1,877_ES_PT_Material,DE,ES,BRAUNSCHWEIG,SORIA,Straße,Straße,LKM,SORIA,10.50842,52.3017,1.710734544,41.34188959,-2.47773,41.76885,-2.47773,41.76885,1526.979397,352.6022858
,880,0,880_ES_PT_Material,DE,ES,BRAUNSCHWEIG,VILADECAVALLS,Straße,Straße,LKM,Konso CE 0,10.50842,52.3017,10.50842,52.3017,1.95305,41.55513,9.193918912,51.71584759,8151.82929,668.1484806
,880,2,880_ES_PT_Material,DE,ES,BRAUNSCHWEIG,VILADECAVALLS,Straße,Schiene,Bahn,Konso SW 2,10.50842,52.3017,9.193918912,51.71584759,1.95305,41.55513,1.710734544,41.34188959,8151.82929,192.3012804
,880,1,880_ES_PT_Material,DE,ES,BRAUNSCHWEIG,VILADECAVALLS,Straße,Straße,LKM,VILADECAVALLS,10.50842,52.3017,1.710734544,41.34188959,1.95305,41.55513,1.95305,41.55513,8151.82929,187.0113795
,881,0,881_ES_PT_Material,DE,ES,BRAUNSCHWEIG,VILLADECAVALLS BARCELONA,Straße,Straße,LKM,Konso CE 0,10.50842,52.3017,10.50842,52.3017,2.16845,41.38563,9.193918912,51.71584759,1368.040688,111.3580801
,881,2,881_ES_PT_Material,DE,ES,BRAUNSCHWEIG,VILLADECAVALLS BARCELONA,Straße,Schiene,Bahn,Konso SW 2,10.50842,52.3017,9.193918912,51.71584759,2.16845,41.38563,1.710734544,41.34188959,1368.040688,0.014773002
,881,1,881_ES_PT_Material,DE,ES,BRAUNSCHWEIG,VILLADECAVALLS BARCELONA,Straße,Straße,LKM,VILLADECAVALLS BARCELONA,10.50842,52.3017,1.710734544,41.34188959,2.16845,41.38563,2.16845,41.38563,1368.040688,38.60433548
,882,0,882_ES_PT_Material,DE,ES,BRAUTLACH,MARTORELL,Straße,Straße,LKM,Konso CE 2,11.44567,48.69669,11.44567,48.69669,1.91572,41.48246,13.15310452,50.01008793,1096.417023,191.6356024
,882,2,882_ES_PT_Material,DE,ES,BRAUTLACH,MARTORELL,Straße,Schiene,Bahn,Konso SW 2,11.44567,48.69669,13.15310452,50.01008793,1.91572,41.48246,1.710734544,41.34188959,1096.417023,36.71662128
,882,1,882_ES_PT_Material,DE,ES,BRAUTLACH,MARTORELL,Straße,Straße,LKM,MARTORELL,11.44567,48.69669,1.710734544,41.34188959,1.91572,41.48246,1.91572,41.48246,1096.417023,23.18864739
,884,1,884_ES_PT_Material,DE,ES,BRECKERFELD,ARAZURI,Straße,Straße,LKM,ARAZURI,7.46641,51.26021,1.710734544,41.34188959,-1.71971,42.81539,-1.71971,42.81539,1168.367254,327.6998714
,884,0,884_ES_PT_Material,DE,ES,BRECKERFELD,ARAZURI,Straße,Straße,LKM,Konso CE 0,7.46641,51.26021,7.46641,51.26021,-1.71971,42.81539,9.193918912,51.71584759,1168.367254,130.277313
,884,2,884_ES_PT_Material,DE,ES,BRECKERFELD,ARAZURI,Straße,Schiene,Bahn,Konso SW 2,7.46641,51.26021,9.193918912,51.71584759,-1.71971,42.81539,1.710734544,41.34188959,1168.367254,19.77157993
,889,1,889_ES_PT_Material,DE,ES,BREMEN,BARCELONA,Straße,Straße,LKM,BARCELONA,8.71678,53.15976,1.710734544,41.34188959,2.13251,41.33313,2.13251,41.33313,1404.760082,35.31816949
,889,0,889_ES_PT_Material,DE,ES,BREMEN,BARCELONA,Straße,Straße,LKM,Konso CE 0,8.71678,53.15976,8.71678,53.15976,2.13251,41.33313,9.193918912,51.71584759,1404.760082,163.931129
,889,2,889_ES_PT_Material,DE,ES,BREMEN,BARCELONA,Straße,Schiene,Bahn,Konso SW 2,8.71678,53.15976,9.193918912,51.71584759,2.13251,41.33313,1.710734544,41.34188959,1404.760082,17.4003237
,890,1,890_ES_PT_Material,DE,ES,BREMERHAVEN,ADAL-TRETO,Straße,Straße,LKM,ADAL-TRETO,8.5915275,53.581361,1.710734544,41.34188959,-3.47415,43.39464,-3.47415,43.39464,1438.538441,484.114115
,890,0,890_ES_PT_Material,DE,ES,BREMERHAVEN,ADAL-TRETO,Straße,Straße,LKM,Konso CE 0,8.5915275,53.581361,8.5915275,53.581361,-3.47415,43.39464,9.193918912,51.71584759,1438.538441,211.578245
,890,2,890_ES_PT_Material,DE,ES,BREMERHAVEN,ADAL-TRETO,Straße,Schiene,Bahn,Konso SW 2,8.5915275,53.581361,9.193918912,51.71584759,-3.47415,43.39464,1.710734544,41.34188959,1438.538441,27.79194769
,891,1,891_ES_PT_Material,DE,ES,BREMERHAVEN,AGONCILLO ( LA RIOJA) - LOGRON,Straße,Straße,LKM,AGONCILLO ( LA RIOJA) - LOGRON,8.5915275,53.581361,1.710734544,41.34188959,-2.2965198,42.441538,-2.2965198,42.441538,1478.225303,354.2851699
,891,0,891_ES_PT_Material,DE,ES,BREMERHAVEN,AGONCILLO ( LA RIOJA) - LOGRON,Straße,Straße,LKM,Konso CE 0,8.5915275,53.581361,8.5915275,53.581361,-2.2965198,42.441538,9.193918912,51.71584759,1478.225303,211.578245
,891,2,891_ES_PT_Material,DE,ES,BREMERHAVEN,AGONCILLO ( LA RIOJA) - LOGRON,Straße,Schiene,Bahn,Konso SW 2,8.5915275,53.581361,9.193918912,51.71584759,-2.2965198,42.441538,1.710734544,41.34188959,1478.225303,2.246141785
,892,1,892_ES_PT_Material,DE,ES,BREMERHAVEN,AMOREBIETA,Straße,Straße,LKM,AMOREBIETA,8.5915275,53.581361,1.710734544,41.34188959,-2.73318,43.22049,-2.73318,43.22049,1422.029614,421.7970483
,892,0,892_ES_PT_Material,DE,ES,BREMERHAVEN,AMOREBIETA,Straße,Straße,LKM,Konso CE 0,8.5915275,53.581361,8.5915275,53.581361,-2.73318,43.22049,9.193918912,51.71584759,1422.029614,211.578245
,892,2,892_ES_PT_Material,DE,ES,BREMERHAVEN,AMOREBIETA,Straße,Schiene,Bahn,Konso SW 2,8.5915275,53.581361,9.193918912,51.71584759,-2.73318,43.22049,1.710734544,41.34188959,1422.029614,0.766179026
,893,1,893_ES_PT_Material,DE,ES,BREMERHAVEN,AOIZ,Straße,Straße,LKM,AOIZ,8.5915275,53.581361,1.710734544,41.34188959,-1.37533,42.78251,-1.37533,42.78251,1408.597501,301.4562766
,893,0,893_ES_PT_Material,DE,ES,BREMERHAVEN,AOIZ,Straße,Straße,LKM,Konso CE 0,8.5915275,53.581361,8.5915275,53.581361,-1.37533,42.78251,9.193918912,51.71584759,1408.597501,211.578245
,893,2,893_ES_PT_Material,DE,ES,BREMERHAVEN,AOIZ,Straße,Schiene,Bahn,Konso SW 2,8.5915275,53.581361,9.193918912,51.71584759,-1.37533,42.78251,1.710734544,41.34188959,1408.597501,8.459805861
,894,1,894_ES_PT_Material,DE,ES,BREMERHAVEN,ARAZURI,Straße,Straße,LKM,ARAZURI,8.5915275,53.581361,1.710734544,41.34188959,-1.71971,42.81539,-1.71971,42.81539,1418.86476,327.6998714
,894,0,894_ES_PT_Material,DE,ES,BREMERHAVEN,ARAZURI,Straße,Straße,LKM,Konso CE 0,8.5915275,53.581361,8.5915275,53.581361,-1.71971,42.81539,9.193918912,51.71584759,1418.86476,211.578245
,894,2,894_ES_PT_Material,DE,ES,BREMERHAVEN,ARAZURI,Straße,Schiene,Bahn,Konso SW 2,8.5915275,53.581361,9.193918912,51.71584759,-1.71971,42.81539,1.710734544,41.34188959,1418.86476,1.42502651
,895,1,895_ES_PT_Material,DE,ES,BREMERHAVEN,BERIAIN,Straße,Straße,LKM,BERIAIN,8.5915275,53.581361,1.710734544,41.34188959,-1.64532,42.73379,-1.64532,42.73379,2847.751439,636.0585357
,895,0,895_ES_PT_Material,DE,ES,BREMERHAVEN,BERIAIN,Straße,Straße,LKM,Konso CE 0,8.5915275,53.581361,8.5915275,53.581361,-1.64532,42.73379,9.193918912,51.71584759,2847.751439,423.15649
,895,2,895_ES_PT_Material,DE,ES,BREMERHAVEN,BERIAIN,Straße,Schiene,Bahn,Konso SW 2,8.5915275,53.581361,9.193918912,51.71584759,-1.64532,42.73379,1.710734544,41.34188959,2847.751439,41.45031655
,896,1,896_ES_PT_Material,DE,ES,BREMERHAVEN,BORJA (ZARAGOZA),Straße,Straße,LKM,BORJA (ZARAGOZA),8.5915275,53.581361,1.710734544,41.34188959,-1.5326,41.83424,-1.5326,41.83424,1508.133805,275.909269
,896,0,896_ES_PT_Material,DE,ES,BREMERHAVEN,BORJA (ZARAGOZA),Straße,Straße,LKM,Konso CE 0,8.5915275,53.581361,8.5915275,53.581361,-1.5326,41.83424,9.193918912,51.71584759,1508.133805,211.578245
,896,2,896_ES_PT_Material,DE,ES,BREMERHAVEN,BORJA (ZARAGOZA),Straße,Schiene,Bahn,Konso SW 2,8.5915275,53.581361,9.193918912,51.71584759,-1.5326,41.83424,1.710734544,41.34188959,1508.133805,15.27376406
,898,1,898_ES_PT_Material,DE,ES,BREMERHAVEN,BURGOS,Straße,Straße,LKM,BURGOS,8.5915275,53.581361,1.710734544,41.34188959,-3.72026,42.33961,-3.72026,42.33961,1547.893111,464.4391404
,898,0,898_ES_PT_Material,DE,ES,BREMERHAVEN,BURGOS,Straße,Straße,LKM,Konso CE 0,8.5915275,53.581361,8.5915275,53.581361,-3.72026,42.33961,9.193918912,51.71584759,1547.893111,211.578245
,898,2,898_ES_PT_Material,DE,ES,BREMERHAVEN,BURGOS,Straße,Schiene,Bahn,Konso SW 2,8.5915275,53.581361,9.193918912,51.71584759,-3.72026,42.33961,1.710734544,41.34188959,1547.893111,3.445518642
,900,1,900_ES_PT_Material,DE,ES,BREMERHAVEN,CASTELLBISBAL,Straße,Straße,LKM,CASTELLBISBAL,8.5915275,53.581361,1.710734544,41.34188959,1.98441,41.47721,1.98441,41.47721,1433.368519,27.38051931
,900,0,900_ES_PT_Material,DE,ES,BREMERHAVEN,CASTELLBISBAL,Straße,Straße,LKM,Konso CE 0,8.5915275,53.581361,8.5915275,53.581361,1.98441,41.47721,9.193918912,51.71584759,1433.368519,211.578245
,900,2,900_ES_PT_Material,DE,ES,BREMERHAVEN,CASTELLBISBAL,Straße,Schiene,Bahn,Konso SW 2,8.5915275,53.581361,9.193918912,51.71584759,1.98441,41.47721,1.710734544,41.34188959,1433.368519,1.634757684
,901,1,901_ES_PT_Material,DE,ES,BREMERHAVEN,CASTELLET I LA GORNAL,Straße,Straße,LKM,CASTELLET I LA GORNAL,8.5915275,53.581361,1.710734544,41.34188959,1.59254,41.254,1.59254,41.254,1467.191483,13.90585537
,901,0,901_ES_PT_Material,DE,ES,BREMERHAVEN,CASTELLET I LA GORNAL,Straße,Straße,LKM,Konso CE 0,8.5915275,53.581361,8.5915275,53.581361,1.59254,41.254,9.193918912,51.71584759,1467.191483,211.578245
,901,2,901_ES_PT_Material,DE,ES,BREMERHAVEN,CASTELLET I LA GORNAL,Straße,Schiene,Bahn,Konso SW 2,8.5915275,53.581361,9.193918912,51.71584759,1.59254,41.254,1.710734544,41.34188959,1467.191483,4.099576264
,902,1,902_ES_PT_Material,DE,ES,BREMERHAVEN,EL PRAT DE LLOBREGAT,Straße,Straße,LKM,EL PRAT DE LLOBREGAT,8.5915275,53.581361,1.710734544,41.34188959,2.0867,41.31615,2.0867,41.31615,4343.422259,94.81271683
,902,0,902_ES_PT_Material,DE,ES,BREMERHAVEN,EL PRAT DE LLOBREGAT,Straße,Straße,LKM,Konso CE 0,8.5915275,53.581361,8.5915275,53.581361,2.0867,41.31615,9.193918912,51.71584759,4343.422259,634.7347349
,902,2,902_ES_PT_Material,DE,ES,BREMERHAVEN,EL PRAT DE LLOBREGAT,Straße,Schiene,Bahn,Konso SW 2,8.5915275,53.581361,9.193918912,51.71584759,2.0867,41.31615,1.710734544,41.34188959,4343.422259,76.21505418
,903,1,903_ES_PT_Material,DE,ES,BREMERHAVEN,ERMUA,Straße,Straße,LKM,ERMUA,8.5915275,53.581361,1.710734544,41.34188959,-2.5026,43.18663,-2.5026,43.18663,1415.36324,403.5437852
,903,0,903_ES_PT_Material,DE,ES,BREMERHAVEN,ERMUA,Straße,Straße,LKM,Konso CE 0,8.5915275,53.581361,8.5915275,53.581361,-2.5026,43.18663,9.193918912,51.71584759,1415.36324,211.578245
,903,2,903_ES_PT_Material,DE,ES,BREMERHAVEN,ERMUA,Straße,Schiene,Bahn,Konso SW 2,8.5915275,53.581361,9.193918912,51.71584759,-2.5026,43.18663,1.710734544,41.34188959,1415.36324,0.647739323
,904,0,904_ES_PT_Material,DE,ES,BREMERHAVEN,LA RIOJA  LOGRONO,Straße,Straße,LKM,Konso CE 0,8.5915275,53.581361,8.5915275,53.581361,-2.4276,42.45911,9.193918912,51.71584759,1481.849867,211.578245
,904,2,904_ES_PT_Material,DE,ES,BREMERHAVEN,LA RIOJA  LOGRONO,Straße,Schiene,Bahn,Konso SW 2,8.5915275,53.581361,9.193918912,51.71584759,-2.4276,42.45911,1.710734544,41.34188959,1481.849867,1.871758684
,904,1,904_ES_PT_Material,DE,ES,BREMERHAVEN,LA RIOJA  LOGRONO,Straße,Straße,LKM,LA RIOJA  LOGRONO,8.5915275,53.581361,1.710734544,41.34188959,-2.4276,42.45911,-2.4276,42.45911,1481.849867,365.1269303
,905,0,905_ES_PT_Material,DE,ES,BREMERHAVEN,LES FRANQUESES DEL V. BARCELON,Straße,Straße,LKM,Konso CE 0,8.5915275,53.581361,8.5915275,53.581361,2.29575,41.63099,9.193918912,51.71584759,1409.213033,211.578245
,905,2,905_ES_PT_Material,DE,ES,BREMERHAVEN,LES FRANQUESES DEL V. BARCELON,Straße,Schiene,Bahn,Konso SW 2,8.5915275,53.581361,9.193918912,51.71584759,2.29575,41.63099,1.710734544,41.34188959,1409.213033,27.85215828
,905,1,905_ES_PT_Material,DE,ES,BREMERHAVEN,LES FRANQUESES DEL V. BARCELON,Straße,Straße,LKM,LES FRANQUESES DEL V. BARCELON,8.5915275,53.581361,1.710734544,41.34188959,2.29575,41.63099,2.29575,41.63099,1409.213033,58.47116742
,906,0,906_ES_PT_Material,DE,ES,BREMERHAVEN,LLIRIA,Straße,Straße,LKM,Konso CE 0,8.5915275,53.581361,8.5915275,53.581361,-0.59556,39.62804,9.193918912,51.71584759,1700.317802,211.578245
,906,2,906_ES_PT_Material,DE,ES,BREMERHAVEN,LLIRIA,Straße,Schiene,Bahn,Konso SW 2,8.5915275,53.581361,9.193918912,51.71584759,-0.59556,39.62804,1.710734544,41.34188959,1700.317802,4.492283569
,906,1,906_ES_PT_Material,DE,ES,BREMERHAVEN,LLIRIA,Straße,Straße,LKM,LLIRIA,8.5915275,53.581361,1.710734544,41.34188959,-0.59556,39.62804,-0.59556,39.62804,1700.317802,272.9114073
,908,0,908_ES_PT_Material,DE,ES,BREMERHAVEN,MARTORELL,Straße,Straße,LKM,Konso CE 0,8.5915275,53.581361,8.5915275,53.581361,1.91572,41.48246,9.193918912,51.71584759,1434.590058,211.578245
,908,2,908_ES_PT_Material,DE,ES,BREMERHAVEN,MARTORELL,Straße,Schiene,Bahn,Konso SW 2,8.5915275,53.581361,9.193918912,51.71584759,1.91572,41.48246,1.710734544,41.34188959,1434.590058,2.295042694
,908,1,908_ES_PT_Material,DE,ES,BREMERHAVEN,MARTORELL,Straße,Straße,LKM,MARTORELL,8.5915275,53.581361,1.710734544,41.34188959,1.91572,41.48246,1.91572,41.48246,1434.590058,23.18864739
,909,0,909_ES_PT_Material,DE,ES,BREMERHAVEN,MARTOS,Straße,Straße,LKM,Konso CE 0,8.5915275,53.581361,8.5915275,53.581361,-3.96983,37.71715,9.193918912,51.71584759,2010.697274,211.578245
,909,2,909_ES_PT_Material,DE,ES,BREMERHAVEN,MARTOS,Straße,Schiene,Bahn,Konso SW 2,8.5915275,53.581361,9.193918912,51.71584759,-3.96983,37.71715,1.710734544,41.34188959,2010.697274,0.467453014
,909,1,909_ES_PT_Material,DE,ES,BREMERHAVEN,MARTOS,Straße,Straße,LKM,MARTOS,8.5915275,53.581361,1.710734544,41.34188959,-3.96983,37.71715,-3.96983,37.71715,2010.697274,632.703073
,910,0,910_ES_PT_Material,DE,ES,BREMERHAVEN,MUSEROS,Straße,Straße,LKM,Konso CE 0,8.5915275,53.581361,8.5915275,53.581361,-0.34067,39.56345,9.193918912,51.71584759,1699.201197,211.578245
,910,2,910_ES_PT_Material,DE,ES,BREMERHAVEN,MUSEROS,Straße,Schiene,Bahn,Konso SW 2,8.5915275,53.581361,9.193918912,51.71584759,-0.34067,39.56345,1.710734544,41.34188959,1699.201197,17.91705641
,910,1,910_ES_PT_Material,DE,ES,BREMERHAVEN,MUSEROS,Straße,Straße,LKM,MUSEROS,8.5915275,53.581361,1.710734544,41.34188959,-0.34067,39.56345,-0.34067,39.56345,1699.201197,263.2719811
,917,0,917_ES_PT_Material,DE,ES,BREMERHAVEN,RUBI,Straße,Straße,LKM,Konso CE 0,8.5915275,53.581361,8.5915275,53.581361,2.03082,41.49033,9.193918912,51.71584759,1430.790679,211.578245
,917,2,917_ES_PT_Material,DE,ES,BREMERHAVEN,RUBI,Straße,Schiene,Bahn,Konso SW 2,8.5915275,53.581361,9.193918912,51.71584759,2.03082,41.49033,1.710734544,41.34188959,1430.790679,5.45725796
,917,1,917_ES_PT_Material,DE,ES,BREMERHAVEN,RUBI,Straße,Straße,LKM,RUBI,8.5915275,53.581361,1.710734544,41.34188959,2.03082,41.49033,2.03082,41.49033,1430.790679,31.43493779
,918,0,918_ES_PT_Material,DE,ES,BREMERHAVEN,SABADELL,Straße,Straße,LKM,Konso CE 0,8.5915275,53.581361,8.5915275,53.581361,2.11694,41.54626,9.193918912,51.71584759,2845.360185,423.15649
,918,2,918_ES_PT_Material,DE,ES,BREMERHAVEN,SABADELL,Straße,Schiene,Bahn,Konso SW 2,8.5915275,53.581361,9.193918912,51.71584759,2.11694,41.54626,1.710734544,41.34188959,2845.360185,61.95577831
,918,1,918_ES_PT_Material,DE,ES,BREMERHAVEN,SABADELL,Straße,Straße,LKM,SABADELL,8.5915275,53.581361,1.710734544,41.34188959,2.11694,41.54626,2.11694,41.54626,2845.360185,81.68201931
,920,0,920_ES_PT_Material,DE,ES,BREMERHAVEN,SANTPEDOR,Straße,Straße,LKM,Konso CE 0,8.5915275,53.581361,8.5915275,53.581361,1.83912,41.78356,9.193918912,51.71584759,1404.87646,211.578245
,920,2,920_ES_PT_Material,DE,ES,BREMERHAVEN,SANTPEDOR,Straße,Schiene,Bahn,Konso SW 2,8.5915275,53.581361,9.193918912,51.71584759,1.83912,41.78356,1.710734544,41.34188959,1404.87646,0.374552422
,920,1,920_ES_PT_Material,DE,ES,BREMERHAVEN,SANTPEDOR,Straße,Straße,LKM,SANTPEDOR,8.5915275,53.581361,1.710734544,41.34188959,1.83912,41.78356,1.83912,41.78356,1404.87646,50.2380256
,922,0,922_ES_PT_Material,DE,ES,BREMERHAVEN,VALLDOREIX,Straße,Straße,LKM,Konso CE 0,8.5915275,53.581361,8.5915275,53.581361,2.06469,41.45802,9.193918912,51.71584759,1433.343895,211.578245
,922,2,922_ES_PT_Material,DE,ES,BREMERHAVEN,VALLDOREIX,Straße,Schiene,Bahn,Konso SW 2,8.5915275,53.581361,9.193918912,51.71584759,2.06469,41.45802,1.710734544,41.34188959,1433.343895,9.682082387
,922,1,922_ES_PT_Material,DE,ES,BREMERHAVEN,VALLDOREIX,Straße,Straße,LKM,VALLDOREIX,8.5915275,53.581361,1.710734544,41.34188959,2.06469,41.45802,2.06469,41.45802,1433.343895,32.28934391
,930,0,930_ES_PT_Material,DE,ES,BROTTERODE,MARTORELL,Straße,Straße,LKM,Konso CE 0,10.44531,50.82514,10.44531,50.82514,1.91572,41.48246,9.193918912,51.71584759,7368.195428,792.4984149
,930,2,930_ES_PT_Material,DE,ES,BROTTERODE,MARTORELL,Straße,Schiene,Bahn,Konso SW 2,10.44531,50.82514,9.193918912,51.71584759,1.91572,41.48246,1.710734544,41.34188959,7368.195428,194.8346851
,930,1,930_ES_PT_Material,DE,ES,BROTTERODE,MARTORELL,Straße,Straße,LKM,MARTORELL,10.44531,50.82514,1.710734544,41.34188959,1.91572,41.48246,1.91572,41.48246,7368.195428,139.1318843
,931,1,931_ES_PT_Material,DE,ES,BROTTERODE-TRUSETAL,ABRERA,Straße,Straße,LKM,ABRERA,10.40755,50.78603,1.710734544,41.34188959,1.901431,41.517349,1.901431,41.517349,1220.158321,25.18367919
,931,0,931_ES_PT_Material,DE,ES,BROTTERODE-TRUSETAL,ABRERA,Straße,Straße,LKM,Konso CE 0,10.40755,50.78603,10.40755,50.78603,1.901431,41.517349,9.193918912,51.71584759,1220.158321,133.7161655
,931,2,931_ES_PT_Material,DE,ES,BROTTERODE-TRUSETAL,ABRERA,Straße,Schiene,Bahn,Konso SW 2,10.40755,50.78603,9.193918912,51.71584759,1.901431,41.517349,1.710734544,41.34188959,1220.158321,21.80760265
,932,0,932_ES_PT_Material,DE,ES,BROTTERODE-TRUSETAL,MARTORELL,Straße,Straße,LKM,Konso CE 0,10.40755,50.78603,10.40755,50.78603,1.91572,41.48246,9.193918912,51.71584759,1222.945175,133.7161655
,932,2,932_ES_PT_Material,DE,ES,BROTTERODE-TRUSETAL,MARTORELL,Straße,Schiene,Bahn,Konso SW 2,10.40755,50.78603,9.193918912,51.71584759,1.91572,41.48246,1.710734544,41.34188959,1222.945175,11.47748624
,932,1,932_ES_PT_Material,DE,ES,BROTTERODE-TRUSETAL,MARTORELL,Straße,Straße,LKM,MARTORELL,10.40755,50.78603,1.710734544,41.34188959,1.91572,41.48246,1.91572,41.48246,1222.945175,23.18864739
,933,0,933_ES_PT_Material,DE,ES,BROTTERODE-TRUSETAL,VALDEMORO,Straße,Straße,LKM,Konso CE 0,10.40755,50.78603,10.40755,50.78603,-3.6825,40.18178,9.193918912,51.71584759,1607.924718,133.7161655
,933,2,933_ES_PT_Material,DE,ES,BROTTERODE-TRUSETAL,VALDEMORO,Straße,Schiene,Bahn,Konso SW 2,10.40755,50.78603,9.193918912,51.71584759,-3.6825,40.18178,1.710734544,41.34188959,1607.924718,3.443245872
,933,1,933_ES_PT_Material,DE,ES,BROTTERODE-TRUSETAL,VALDEMORO,Straße,Straße,LKM,VALDEMORO,10.40755,50.78603,1.710734544,41.34188959,-3.6825,40.18178,-3.6825,40.18178,1607.924718,473.1763044
,1046,1,1046_ES_PT_Material,DE,ES,BÜDDENSTEDT,ABRERA,Straße,Straße,LKM,ABRERA,11.02028,52.17053,1.710734544,41.34188959,1.901431,41.517349,1.901431,41.517349,4113.011946,75.55103758
,1046,0,1046_ES_PT_Material,DE,ES,BÜDDENSTEDT,ABRERA,Straße,Straße,LKM,Konso CE 0,11.02028,52.17053,11.02028,52.17053,1.901431,41.517349,9.193918912,51.71584759,4113.011946,406.2439559
,1046,2,1046_ES_PT_Material,DE,ES,BÜDDENSTEDT,ABRERA,Straße,Schiene,Bahn,Konso SW 2,11.02028,52.17053,9.193918912,51.71584759,1.901431,41.517349,1.710734544,41.34188959,4113.011946,109.4630212
,1047,0,1047_ES_PT_Material,DE,ES,BÜDDENSTEDT,MARTORELL,Straße,Straße,LKM,Konso CE 0,11.02028,52.17053,11.02028,52.17053,1.91572,41.48246,9.193918912,51.71584759,5495.634036,541.6586079
,1047,2,1047_ES_PT_Material,DE,ES,BÜDDENSTEDT,MARTORELL,Straße,Schiene,Bahn,Konso SW 2,11.02028,52.17053,9.193918912,51.71584759,1.91572,41.48246,1.710734544,41.34188959,5495.634036,119.5321479
,1047,1,1047_ES_PT_Material,DE,ES,BÜDDENSTEDT,MARTORELL,Straße,Straße,LKM,MARTORELL,11.02028,52.17053,1.710734544,41.34188959,1.91572,41.48246,1.91572,41.48246,5495.634036,92.75458955
,1048,0,1048_ES_PT_Material,DE,ES,BÜDDENSTEDT,VALDEMORO,Straße,Straße,LKM,Konso CE 0,11.02028,52.17053,11.02028,52.17053,-3.6825,40.18178,9.193918912,51.71584759,1744.068584,135.414652
,1048,2,1048_ES_PT_Material,DE,ES,BÜDDENSTEDT,VALDEMORO,Straße,Schiene,Bahn,Konso SW 2,11.02028,52.17053,9.193918912,51.71584759,-3.6825,40.18178,1.710734544,41.34188959,1744.068584,12.48394436
,1048,1,1048_ES_PT_Material,DE,ES,BÜDDENSTEDT,VALDEMORO,Straße,Straße,LKM,VALDEMORO,11.02028,52.17053,1.710734544,41.34188959,-3.6825,40.18178,-3.6825,40.18178,1744.068584,473.1763044
,1003,1,1003_ES_PT_Material,DE,ES,BUEDDENSTEDT,BARCELONA,Straße,Straße,LKM,BARCELONA,11.01496,52.16976,1.710734544,41.34188959,2.13251,41.33313,2.13251,41.33313,15183.5998,388.4998644
